seq,workload,strategy,tenant_id,key,latency_ms,output_rows,files,file_ranges,build_parts_cost,scan_cost,elapsed_await,finish_time
4850,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,a341f7d8-c05e-4c2d-ab84-f96408c50ebc,60,14,80,583,11ms,118ms,37ms,55ms
4860,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,85544bdb-d9f2-481c-9027-a4e5d573ef3e,36,11,80,583,12ms,49ms,16ms,32ms
4870,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,bd46e1e5-28ed-49b4-ac84-925851c273bd,112,8,80,582,10ms,162ms,101ms,108ms
4880,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,d349c6c8-9dd5-4946-891e-18769a57debe,119,23,82,585,10ms,242ms,30ms,113ms
4890,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,e9de1dcc-5499-46e1-a049-6f1c499772d0,161,8,80,582,9.2ms,411ms,168ms,157ms
4900,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,af1a3b88-9c68-4565-ac45-1676435f2dfe,51,17,82,585,10ms,150ms,62ms,45ms
4910,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,520a19ae-4112-439c-9824-0bb8ca2e1216,124,11,80,583,9.4ms,177ms,43ms,120ms
4920,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,bf9ccb9e-d4aa-417b-baf3-61f4456faa6a,232,8,80,583,9.9ms,222ms,162ms,229ms
4930,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,c9db7edd-8500-47a8-8c54-6e4c858f1091,164,9,80,583,8.4ms,372ms,50ms,159ms
4940,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,bd7b5ac9-b103-44cf-8d2e-724b30552882,75,17,82,584,9.6ms,226ms,48ms,71ms
4950,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,7ad8318a-3d71-4062-93ad-ed0a6975dc80,179,14,80,583,11ms,377ms,186ms,173ms
4970,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,122b9fba-8800-49c4-8573-ceb997585103,89,16,82,585,12ms,263ms,36ms,85ms
4960,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,44070940-a7db-43ac-8e82-5a0c8a85534c,173,16,82,584,9.8ms,380ms,171ms,169ms
4980,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,7e27d671-887c-410c-8d11-93ad733645dc,65,6,80,583,12ms,151ms,51ms,61ms
4990,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,5809388d-76f6-41b3-84e5-191a1cec2197,88,5,80,583,9.6ms,128ms,65ms,82ms
5000,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,dc1a03a8-1865-481d-8817-544c140d57e4,116,16,80,582,10ms,276ms,129ms,112ms
5010,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,040ff6a6-f868-47d3-848a-36930085c035,116,13,80,583,9.7ms,399ms,114ms,112ms
5020,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ed473258-dd95-423e-8dfb-646a20bc5632,128,8,80,583,9.1ms,205ms,64ms,124ms
5030,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,8d63b618-d8a2-4c3f-af97-8c74e2f43a6c,87,17,80,583,9.5ms,264ms,38ms,81ms
5040,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,bf81f344-48ba-47ea-8476-135a7bf7e01e,48,9,82,584,11ms,85ms,22ms,42ms
5050,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,e9b57d2a-d998-4d2c-a186-fe46c833836c,73,15,80,583,12ms,113ms,60ms,68ms
5060,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,d76c8f96-66d3-4839-ae58-11e1b9349e77,65,9,82,585,10ms,211ms,63ms,61ms
5070,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,aa57d66b-55d4-4d05-9c9e-a0deb6c976b5,122,13,80,583,10ms,148ms,90ms,118ms
5080,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b975ca16-a009-41f5-8402-6a82bd77a094,191,14,80,583,9.5ms,389ms,77ms,186ms
5090,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,3352e5ec-51fc-4ce4-b08f-974d43dd72a1,186,13,80,583,46ms,510ms,236ms,181ms
5110,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,89966bb6-d05c-4016-934a-48629adc23d4,63,11,82,585,9.2ms,130ms,21ms,59ms
5100,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,9f1c1c0e-d8cd-4dda-b5a4-7436aab86838,203,17,80,583,9.7ms,426ms,166ms,200ms
5120,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,a3b83206-53d0-401c-859a-96f4e622a4f2,140,12,80,583,11ms,331ms,124ms,137ms
5130,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,5e82304a-8c0d-48d0-a8fd-3df7f67f0dbd,114,14,82,585,9.8ms,283ms,57ms,109ms
5140,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,5195eb9f-6e76-4864-83af-4681123aad1e,187,11,82,585,11ms,588ms,93ms,183ms
5150,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,76068c38-7659-4f06-a9f8-80865ffe0cbe,82,10,80,582,10ms,200ms,48ms,77ms
5160,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,c3de17aa-f61b-4461-a716-227f24c835d5,97,8,80,582,9.0ms,197ms,23ms,93ms
5170,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,d0c5cbe8-2cf0-499d-ae7e-e166febb2a8e,109,12,80,583,9.0ms,237ms,109ms,105ms
5180,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,97486001-dcfc-4f71-a76f-455630272557,155,8,80,583,16ms,310ms,49ms,150ms
5190,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,d7764a92-5959-4ca1-aeb2-3edbb9c47449,156,18,80,583,44ms,396ms,236ms,151ms
5200,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ef63409f-535e-4002-94fd-dfd0bb9e9f4f,97,25,80,583,10ms,292ms,53ms,93ms
5210,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,f0bfc8a9-4a18-4179-987c-1be1e8c3d348,164,8,80,583,11ms,347ms,62ms,160ms
5220,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,c3c62e98-014a-4e5a-bdae-92657e68bcfd,120,9,80,583,11ms,203ms,62ms,115ms
5230,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,3e0456b0-eaeb-4abc-8df0-7da973f42b19,111,9,80,583,12ms,156ms,61ms,104ms
5240,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,73f1bb93-020e-4bd7-af5b-52301caae9a3,134,10,80,583,11ms,323ms,139ms,129ms
5250,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,5c6898d5-233b-4894-b3e2-7b6d2f8ae3b8,133,12,82,585,10ms,241ms,115ms,128ms
5260,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,8b59bb01-d228-495f-9a52-69d7110bd2d6,92,14,82,584,33ms,243ms,27ms,86ms
5270,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,3f3926eb-fcad-4859-9207-7f40ad3e59ab,80,14,80,583,10ms,237ms,38ms,76ms
5280,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,b1e694af-0674-460e-8477-23603591b7cf,123,4,82,585,10ms,298ms,107ms,119ms
5290,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,a7c8543f-bc49-4c3f-be8c-3d89d94469b6,32,7,80,583,14ms,48ms,16ms,28ms
5300,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,bec9cabb-f722-4a99-8255-ce2c7c9c0497,44,12,82,584,10ms,100ms,23ms,40ms
5310,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,5f7369b0-6ef4-4732-9360-9486cc13fd36,111,13,82,584,31ms,275ms,83ms,107ms
5320,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,50272d18-1e5b-46a5-a93e-acca391981d2,37,12,80,582,10ms,100ms,30ms,32ms
5330,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,38b6f61b-40c6-4a56-b1b3-0d110905fb0a,140,10,82,585,10ms,254ms,53ms,135ms
5340,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,abc763e3-bb52-44c1-b640-e08f5d87836c,53,10,82,585,10ms,136ms,67ms,48ms
5350,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,d10a3cf8-5229-4845-bf33-af1bae3993e3,122,8,80,583,11ms,342ms,39ms,117ms
5360,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,7566b43c-eee0-415e-8aee-4acdbf88fef1,69,17,80,583,8.8ms,214ms,26ms,65ms
5370,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,feaaa53a-16dd-49da-a033-8ae55e992fdf,128,9,82,585,23ms,332ms,151ms,124ms
5380,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,56794cf6-9151-488c-8835-a5c6de4ce930,146,14,80,582,42ms,261ms,81ms,139ms
5390,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,0712fa14-0aa2-41ff-a5ee-194862fce35c,79,10,82,584,9.3ms,151ms,81ms,75ms
5400,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,41022720-1dfe-4b74-9bb7-450c5ab5622c,185,8,80,583,22ms,655ms,100ms,182ms
5410,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,bf75d6f6-ee19-4b45-ad3d-0c0a9248dafc,47,16,82,585,15ms,110ms,41ms,44ms
5420,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,b273bf34-71fc-42cd-97da-90a525a92f91,208,13,80,582,9.5ms,488ms,168ms,203ms
5430,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,749400e2-b19e-4bb6-bbaa-c6ff0f3ec61d,125,14,80,583,9.8ms,182ms,89ms,121ms
5440,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,b8ba20e3-b322-4615-ad2e-b325159493c6,38,14,80,582,11ms,48ms,24ms,34ms
5460,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,826508c9-2c5c-41e4-b32c-8752f1498f9b,50,11,82,585,10.0ms,81ms,31ms,46ms
5450,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,8d9a9347-da23-4b7a-b0f5-1232fd6f8175,213,7,80,583,10ms,564ms,260ms,208ms
5470,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,fe9a0801-3cc4-4569-a2f0-2a78dc6a2279,132,13,82,585,13ms,214ms,141ms,128ms
5480,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,ff60875f-6e2f-4d10-b472-c8a10b124ffe,55,14,82,585,11ms,160ms,45ms,50ms
5490,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,838f657d-86fc-49dd-886a-9179cbe5f404,261,11,80,583,10ms,702ms,126ms,257ms
5500,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,fbaad87f-2446-4c67-80bc-4cd0fb1694af,209,12,82,584,10ms,655ms,115ms,205ms
5510,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ce59ff1d-a43b-49a7-9423-315f1a7ace42,95,10,80,583,43ms,212ms,50ms,91ms
5520,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,ce768595-fbf3-4b64-9c2d-c883d25b4d16,223,14,80,583,41ms,333ms,133ms,219ms
5540,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,31c92be3-63c3-4ae2-b757-0e86c69e2565,66,13,80,583,12ms,78ms,34ms,61ms
5530,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,6bb4d669-d636-4435-b0cb-abf2db7f7d9b,260,10,82,585,38ms,695ms,110ms,254ms
5550,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,a497833b-fcab-4c70-a267-c9f606f04acd,99,13,80,583,12ms,232ms,51ms,95ms
5560,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,5c2f67c6-53ec-4ea5-a97b-4b0075542cc6,173,16,80,583,11ms,551ms,111ms,170ms
5570,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,536317d1-179e-437a-b649-8270652a95a1,58,11,80,582,58ms,168ms,38ms,53ms
5580,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,20d038ab-e40f-4bbb-8b8d-c9946b5df13f,40,17,80,583,9.2ms,64ms,27ms,35ms
5590,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,b1a7b87a-a7c3-4553-9fb5-47972e12ffed,120,10,80,582,14ms,265ms,77ms,116ms
5600,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,e658a166-1468-4597-972e-bcd4f1761db2,61,7,82,585,10ms,161ms,30ms,57ms
5610,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,77d88e35-e09c-44d2-a5a1-af1012792125,43,11,80,583,9.7ms,60ms,22ms,39ms
5620,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,3b8deb51-c2e8-40e3-a7b6-289f9c3bc3ce,253,8,82,585,45ms,742ms,129ms,249ms
5630,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,e1d68f76-154f-42ea-8103-8ce8a0d5039e,227,12,82,585,10ms,724ms,168ms,223ms
5640,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,8917b153-f180-4dba-9cca-cd4d55dd7c1e,102,11,82,585,9.2ms,207ms,54ms,98ms
5660,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,a3792c3f-8a78-43c8-b7e2-156d149b3952,75,16,80,583,9.0ms,84ms,20ms,69ms
5650,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,a9729ed6-8c15-444e-99c9-2901f0bbb7d7,181,20,80,583,11ms,282ms,50ms,177ms
5670,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,c915b2c6-bed9-48ef-897b-b6b1006e0477,68,7,80,583,12ms,101ms,52ms,60ms
5680,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,6663aa7e-5223-4f67-a80a-94808e693efe,89,15,82,585,10ms,187ms,27ms,84ms
5700,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,3bc828ec-06a2-4fb5-8cee-2e1eb72606f2,102,11,80,583,9.5ms,244ms,53ms,97ms
5690,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,9cc40b26-906e-47ca-b7e9-12626b2d1944,210,23,80,583,9.6ms,644ms,22ms,206ms
5720,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,0b85f1e9-e348-4590-ae53-73e5e5d6820c,108,12,80,582,45ms,229ms,69ms,104ms
5710,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,b00cddba-c09e-4199-ace6-285cdceaf5e6,247,14,80,583,13ms,566ms,112ms,243ms
5730,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,613d99ec-babf-483e-83c6-f88862fb6164,160,16,80,583,11ms,403ms,106ms,156ms
5740,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,78ca5812-886d-45fa-aaf0-a6ec523afefe,57,7,80,583,8.3ms,82ms,39ms,52ms
5750,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,688ed53c-a5cc-44e0-b478-37339cf6e20f,122,13,80,582,10ms,244ms,112ms,117ms
5770,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,e469179c-05e0-43a9-b0fb-f7125492e08e,143,20,80,583,13ms,467ms,52ms,138ms
5760,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,c5a6e512-cf3b-4dbc-b9a0-c09fbc06258d,279,14,80,582,11ms,617ms,178ms,276ms
5780,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,90c73f92-cf9e-4cc7-96f6-9fc3c631a051,92,14,82,584,10ms,182ms,50ms,88ms
5790,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,8859ffbd-6c62-465b-a882-329d20dbcd20,68,15,80,583,13ms,192ms,19ms,63ms
5800,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,c2193a76-7424-4d6e-8819-2c9dca0016eb,40,13,82,585,11ms,77ms,51ms,36ms
5810,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,10974f26-b716-4198-9ee5-c643ce728965,126,9,80,583,8.8ms,355ms,50ms,121ms
5820,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,f37ddcc0-37d1-42c4-bb59-a13c08247dfc,118,12,80,582,9.7ms,252ms,87ms,114ms
5830,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,0e3ea4eb-fa38-4abd-8a4c-4ab48472ee5f,78,6,82,584,10ms,222ms,68ms,72ms
5840,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,a668a992-86f9-46f7-b785-b33f91ed1aad,113,11,80,582,8.4ms,292ms,117ms,107ms
5850,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,7b8be299-d5c6-4c52-9c2d-bd5767a65fce,40,14,80,583,11ms,121ms,25ms,36ms
5860,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,28f9efe9-a7f1-4167-b529-9f375dd070de,58,8,80,583,9.3ms,193ms,36ms,53ms
5870,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,4302d91b-81db-46a7-a1ba-f1b8a2b828a3,61,5,80,583,10ms,84ms,39ms,58ms
5890,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,5edcab52-f880-4aed-ad5b-aca0b38707f2,40,8,82,585,9.8ms,72ms,14ms,36ms
5880,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,5478e915-399e-48d7-8838-7899dc40918c,204,7,80,582,32ms,584ms,88ms,200ms
5900,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,188b0192-e34f-491b-aab5-b42d323eb5bf,111,15,80,582,13ms,250ms,89ms,107ms
5910,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,150ba618-f907-49b6-a849-5be87d42fdf0,83,8,80,582,10ms,80ms,24ms,78ms
5920,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,9c717a13-0915-445c-89ba-d4b215cbaea1,125,11,80,583,11ms,211ms,44ms,121ms
5930,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,fa57d613-d83b-4788-b71f-1c788d48ca6b,87,20,80,582,8.6ms,188ms,55ms,82ms
5940,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,d7073f21-81cb-4ac4-82b2-3a0655b50527,117,14,80,583,9.2ms,291ms,138ms,112ms
5950,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,c86973e7-ba9e-4396-bced-6210b48411f7,61,12,80,583,11ms,105ms,50ms,57ms
5960,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,b48f956d-d49d-4911-9802-5bb5ec8dced8,43,11,80,583,9.1ms,71ms,31ms,39ms
5980,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,810b8aa8-f155-4e18-af5f-c1556e544bfd,219,9,80,582,43ms,454ms,256ms,213ms
5970,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,f734ad5d-a2f2-480e-988d-15602fb9b83d,341,8,80,583,11ms,1.05s,234ms,337ms
5990,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,4e8651a8-1236-482f-ad41-5f6923c70ec1,74,11,80,583,11ms,174ms,43ms,70ms
6000,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,6e5e93ed-f052-4766-9d03-d6beb35d4553,99,15,80,582,9.9ms,208ms,12ms,94ms
6010,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,632636b0-3245-44f8-853e-1e8d2618283d,83,9,80,583,9.5ms,163ms,16ms,79ms
6020,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,3ac4bc09-5904-4f6d-b99e-8b35435a373c,52,7,80,583,8.2ms,67ms,16ms,48ms
6030,q-conv-clustered,b,c8b9a016-520f-4f67-a382-3a944aa907fb,80038920-43a9-4036-a347-9a0c2344132c,116,12,80,583,8.7ms,136ms,51ms,113ms
6040,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,f08ff03f-80a0-4f7f-a580-5323d50fa31c,60,14,82,584,9.7ms,94ms,25ms,54ms
6050,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,5984526b-a9c0-496c-bace-222ae34a7041,142,12,80,583,11ms,303ms,84ms,138ms
6060,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,b16df6fd-518e-4013-9ac4-f9feeba90f03,139,14,82,585,10ms,390ms,148ms,135ms
6070,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,5dbc1dc5-af06-4304-9d59-c97300e5d4b6,174,11,82,585,9.3ms,459ms,111ms,170ms
6080,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,739b5601-17f9-43d4-9a69-5aee29f20cef,160,11,82,585,8.8ms,191ms,54ms,156ms
6100,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,a0f66736-22a5-4f00-9ea3-641dbe55032b,41,16,80,583,12ms,69ms,40ms,37ms
6090,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,53e7eef1-a295-43c6-96c8-4634c52fa8c5,246,13,82,585,8.9ms,574ms,127ms,240ms
6110,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,5fb8cf8c-678a-43a1-be3e-03986186cc14,91,6,82,585,9.7ms,235ms,41ms,87ms
6120,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,5bf481d1-61f7-4f10-9658-8cc70dac0d16,106,15,80,582,12ms,168ms,75ms,103ms
6130,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,9cf8ad74-c578-48a6-bf53-4c0d23abe179,98,17,80,582,9.5ms,156ms,31ms,95ms
6140,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,1214e5a2-c560-4162-a031-2c43b225c9e1,36,11,80,583,12ms,99ms,40ms,32ms
6150,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,6ff2cca5-f841-4530-9030-f4743fc238d1,141,11,82,585,11ms,344ms,40ms,137ms
6160,q-conv-clustered,b,34d23bae-68b6-4c1a-b15c-043c8f1c52b9,0f806d2e-33d4-4db1-8f62-51b400e23c9a,60,10,82,584,11ms,148ms,74ms,55ms
6170,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,08c2b498-a9cf-4b3e-af40-bd34278209ac,48,13,80,583,14ms,61ms,32ms,43ms
6180,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,cb37f039-aef2-4fd7-a5a4-25d4ee93d5ed,128,7,80,582,42ms,386ms,80ms,124ms
6190,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,77b1eea6-3210-4775-9e43-ffb229f21114,141,10,80,583,10ms,180ms,34ms,134ms
6200,q-conv-clustered,b,a89d72ec-512f-4655-8c37-b30e5c5e8ec2,59d728b1-9516-4666-b1d0-12d2e8073a63,180,14,82,585,9.9ms,314ms,108ms,175ms
6210,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,a5bf2092-af71-425c-a1bd-1cf3c4023c61,191,17,80,582,9.7ms,574ms,119ms,187ms
6220,q-conv-clustered,b,d0e931bf-8378-4377-b448-32cdcd142fca,24ce7db0-5508-4e4d-9cd3-fe15b81d83a5,185,11,80,582,9.5ms,434ms,119ms,179ms
6230,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,d1bf9bf4-00d2-4049-b307-cc31e2b857c5,142,8,82,585,9.8ms,280ms,89ms,138ms
6240,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,819dc1b8-c031-456f-a15b-9f99e0c65e21,92,12,80,582,9.7ms,171ms,27ms,88ms
6260,q-conv-clustered,b,11eaa9c3-4b8f-45e3-b426-78c6d8e7e252,5e6222d5-295a-45af-a394-1898fdf63a4d,53,15,80,583,8.8ms,130ms,22ms,48ms
6250,q-conv-clustered,b,93d95799-3257-409f-9a1f-c4e6b1acbac7,afd08b43-8752-4f44-95bf-72c57a6ff986,150,14,80,582,10ms,364ms,137ms,145ms
6270,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,bf7dbd0f-941a-436b-9e20-0f00a15db20f,205,4,80,583,12ms,465ms,244ms,201ms
6280,q-conv-clustered,b,ab7c56b6-9c1e-4dc5-8f25-0eb5644ae210,24305bc5-8df2-4b07-ab33-41724f031ab7,81,15,82,585,11ms,199ms,29ms,75ms
6290,q-conv-clustered,b,c44dc1fc-8f74-43dd-9566-d8b2be710def,55becab7-ba89-454e-9148-581304f692a4,187,14,80,583,10ms,579ms,281ms,183ms
6300,q-conv-clustered,b,eee42173-a8dc-4a3f-be3d-79f44dada5b3,21dc1176-d427-41c8-9da2-dd287c7ecc5e,80,12,80,583,14ms,197ms,77ms,76ms
6310,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,5213baee-2af0-47b1-b897-c00b6a847ae5,134,12,80,583,8.7ms,238ms,59ms,130ms
6320,q-conv-clustered,b,68b4d330-7ca0-476a-b224-b26bc3176700,ebcb0717-c548-433e-aef1-2980853a2e97,94,8,80,583,9.3ms,281ms,82ms,90ms
